,id,type,category,at,ids,title,index,variant,respondent,respondentID
3665,675756,move,jBCxQtdHNmZ1ioypafFQ6,250561,,,1.0,B50,40,105
3666,675789,move,jBCxQtdHNmZ1ioypafFQ6,260759,,,2.0,B50,40,105
3667,675802,move,jBCxQtdHNmZ1ioypafFQ6,265325,,,2.0,B50,40,105
3668,675771,move,iW3x72KhoiPDzyOrtFYGm,271862,,,,B50,40,105
3669,,rename,iW3x72KhoiPDzyOrtFYGm,278563,['675771'],Financial Support,,B50,40,105
3670,675781,move,iW3x72KhoiPDzyOrtFYGm,281809,,,0.0,B50,40,105
3671,675781,move,jBCxQtdHNmZ1ioypafFQ6,284495,,,2.0,B50,40,105
3672,675769,move,iW3x72KhoiPDzyOrtFYGm,287442,,,0.0,B50,40,105
3673,675757,move,iW3x72KhoiPDzyOrtFYGm,293045,,,0.0,B50,40,105
3674,675761,move,jBCxQtdHNmZ1ioypafFQ6,304361,,,2.0,B50,40,105
3675,675772,move,iW3x72KhoiPDzyOrtFYGm,375127,,,2.0,B50,40,105
3676,675796,move,szUIO0D4ZRV3Jju3Zieb7,377942,,,7.0,B50,40,105
3677,675794,move,iW3x72KhoiPDzyOrtFYGm,381176,,,2.0,B50,40,105
3678,675759,move,iW3x72KhoiPDzyOrtFYGm,383960,,,3.0,B50,40,105
3679,675795,move,P9tSC4vJ8WgMhHFAKVZ4a,388360,,,1.0,B50,40,105
3680,675785,move,m3z0xw8B6kVJBQKzVkJuZ,444489,,,,B50,40,105
3681,,rename,m3z0xw8B6kVJBQKzVkJuZ,451489,['675785'],Insurance,,B50,40,105
3682,675803,move,m3z0xw8B6kVJBQKzVkJuZ,454992,,,1.0,B50,40,105
3683,675779,move,m3z0xw8B6kVJBQKzVkJuZ,458210,,,0.0,B50,40,105
3684,675760,move,m3z0xw8B6kVJBQKzVkJuZ,463176,,,1.0,B50,40,105
3685,675770,move,iW3x72KhoiPDzyOrtFYGm,468010,,,4.0,B50,40,105
3686,675782,move,szUIO0D4ZRV3Jju3Zieb7,470447,,,9.0,B50,40,105
3687,675790,move,iW3x72KhoiPDzyOrtFYGm,475427,,,3.0,B50,40,105
3688,675786,move,mhG0RDbNg3xJ4ghhFfdVG,482484,,,,B50,40,105
3689,,rename,mhG0RDbNg3xJ4ghhFfdVG,486147,['675786'],Other,,B50,40,105
3690,675792,move,mhG0RDbNg3xJ4ghhFfdVG,486978,,,0.0,B50,40,105
3691,675804,move,mhG0RDbNg3xJ4ghhFfdVG,488531,,,1.0,B50,40,105
3692,675776,move,mhG0RDbNg3xJ4ghhFfdVG,489943,,,1.0,B50,40,105
3693,675763,move,mhG0RDbNg3xJ4ghhFfdVG,491278,,,1.0,B50,40,105
3694,675782,move,ryqaSdLclWZzoINqLbJp6,35831,,,,B50,41,106
3695,675757,move,dm6uvr59z75apTCs51d1i,43896,,,,B50,41,106
3696,675803,move,5plKZw4UaUykl3QoApYIG,50930,,,,B50,41,106
3697,675777,move,Pq5S57XBdSPlVuTK11ykV,72363,,,,B50,41,106
3698,,remove,Pq5S57XBdSPlVuTK11ykV,88072,['675777'],,,B50,41,106
3699,675777,move,ryqaSdLclWZzoINqLbJp6,93066,,,0.0,B50,41,106
3700,675794,move,dm6uvr59z75apTCs51d1i,101907,,,0.0,B50,41,106
3701,675796,move,dm6uvr59z75apTCs51d1i,111809,,,0.0,B50,41,106
3702,675764,move,ISze4kvwDOn0YnfKQnZxW,115596,,,,B50,41,106
3703,675800,move,ryqaSdLclWZzoINqLbJp6,119344,,,1.0,B50,41,106
3704,675788,move,ryqaSdLclWZzoINqLbJp6,123122,,,2.0,B50,41,106
3705,675781,move,ryqaSdLclWZzoINqLbJp6,124770,,,2.0,B50,41,106
3706,675788,move,Mk4bLX4WlMnOcDx7G0tCo,130803,,,,B50,41,106
3707,675787,sort,,132766,,,4.0,B50,41,106
3708,675795,move,Mk4bLX4WlMnOcDx7G0tCo,134786,,,0.0,B50,41,106
3709,675799,move,dm6uvr59z75apTCs51d1i,146932,,,2.0,B50,41,106
3710,675785,move,5plKZw4UaUykl3QoApYIG,151208,,,1.0,B50,41,106
3711,675787,move,Mk4bLX4WlMnOcDx7G0tCo,154530,,,1.0,B50,41,106
3712,675772,move,ryqaSdLclWZzoINqLbJp6,159299,,,3.0,B50,41,106
3713,675784,move,ISze4kvwDOn0YnfKQnZxW,164601,,,0.0,B50,41,106
3714,675763,move,YP3ro15mcAylB9Hpcq0j7,166696,,,,B50,41,106
3715,675780,move,ISze4kvwDOn0YnfKQnZxW,170217,,,2.0,B50,41,106
3716,675774,move,ISze4kvwDOn0YnfKQnZxW,174602,,,2.0,B50,41,106
3717,675776,move,hZ437hE07p1okzdYMAhQx,178198,,,,B50,41,106
3718,675767,move,YP3ro15mcAylB9Hpcq0j7,181810,,,0.0,B50,41,106
3719,675797,move,ISze4kvwDOn0YnfKQnZxW,185049,,,2.0,B50,41,106
3720,675778,move,96SF7SvBZTDyinEdkyCKA,188547,,,,B50,41,106
3721,675768,move,ISze4kvwDOn0YnfKQnZxW,191298,,,3.0,B50,41,106
3722,675769,move,ISze4kvwDOn0YnfKQnZxW,200577,,,4.0,B50,41,106
3723,675761,move,96SF7SvBZTDyinEdkyCKA,203963,,,0.0,B50,41,106
3724,675759,move,hZ437hE07p1okzdYMAhQx,212731,,,0.0,B50,41,106
3725,675775,move,ISze4kvwDOn0YnfKQnZxW,215530,,,5.0,B50,41,106
3726,675786,move,96SF7SvBZTDyinEdkyCKA,217947,,,1.0,B50,41,106
3727,675762,move,DapaIA12pB2neiXdc0DBi,220680,,,,B50,41,106
3728,675765,move,ISze4kvwDOn0YnfKQnZxW,224050,,,5.0,B50,41,106
3729,675792,move,ISze4kvwDOn0YnfKQnZxW,227946,,,6.0,B50,41,106
3730,675760,move,5plKZw4UaUykl3QoApYIG,230834,,,2.0,B50,41,106
3731,675766,move,ISze4kvwDOn0YnfKQnZxW,233256,,,5.0,B50,41,106
3732,675783,move,dm6uvr59z75apTCs51d1i,239530,,,3.0,B50,41,106
3733,675773,move,ISze4kvwDOn0YnfKQnZxW,245345,,,7.0,B50,41,106
3734,675801,move,z7PMiK5we1p3xSYyZ5SKY,247580,,,,B50,41,106
3735,675789,move,96SF7SvBZTDyinEdkyCKA,249867,,,1.0,B50,41,106
3736,675779,move,5plKZw4UaUykl3QoApYIG,254505,,,2.0,B50,41,106
3737,675793,move,dm6uvr59z75apTCs51d1i,259571,,,2.0,B50,41,106
3738,675791,move,ISze4kvwDOn0YnfKQnZxW,264218,,,5.0,B50,41,106
3739,675756,move,ISze4kvwDOn0YnfKQnZxW,266362,,,6.0,B50,41,106
3740,675755,move,ISze4kvwDOn0YnfKQnZxW,270554,,,7.0,B50,41,106
3741,675770,move,YP3ro15mcAylB9Hpcq0j7,276058,,,0.0,B50,41,106
3742,675804,move,YP3ro15mcAylB9Hpcq0j7,279427,,,0.0,B50,41,106
3743,675802,move,YP3ro15mcAylB9Hpcq0j7,282322,,,4.0,B50,41,106
3744,675802,move,z7PMiK5we1p3xSYyZ5SKY,285395,,,1.0,B50,41,106
3745,675758,move,dm6uvr59z75apTCs51d1i,292299,,,4.0,B50,41,106
3746,675790,move,YP3ro15mcAylB9Hpcq0j7,295049,,,2.0,B50,41,106
3747,675798,move,dm6uvr59z75apTCs51d1i,298322,,,4.0,B50,41,106
3748,675771,move,hZ437hE07p1okzdYMAhQx,304371,,,1.0,B50,41,106
3749,,rename,ryqaSdLclWZzoINqLbJp6,322923,"['675777', '675800', '675781', '675772', '675782']",Business,,B50,41,106
3750,,rename,dm6uvr59z75apTCs51d1i,339670,"['675796', '675794', '675793', '675799', '675798', '675758', '675783', '675757']",Future Savings,,B50,41,106
3751,,rename,5plKZw4UaUykl3QoApYIG,343983,"['675803', '675785', '675779', '675760']",Insurance,,B50,41,106
3752,,rename,ISze4kvwDOn0YnfKQnZxW,354214,"['675784', '675764', '675797', '675768', '675769', '675791', '675756', '675755', '675766', '675765', '675773', '675792', '675775', '675774', '675780']",General Banking,,B50,41,106
3753,,rename,hZ437hE07p1okzdYMAhQx,361073,"['675759', '675771', '675776']",Support,,B50,41,106
3754,,rename,Mk4bLX4WlMnOcDx7G0tCo,367360,"['675795', '675787', '675788']",Mortgage,,B50,41,106
3755,,rename,DapaIA12pB2neiXdc0DBi,374925,['675762'],Older Methods,,B50,41,106
3756,,rename,YP3ro15mcAylB9Hpcq0j7,409635,"['675804', '675770', '675790', '675767', '675763']",Miscellaneous,,B50,41,106
3757,,rename,96SF7SvBZTDyinEdkyCKA,414550,"['675761', '675789', '675786', '675778']",Technology,,B50,41,106
3758,,rename,z7PMiK5we1p3xSYyZ5SKY,422416,"['675801', '675802']",Student,,B50,41,106
3759,675759,move,1iQhFuXrdU819eOAS3dRi,46881,,,,B50,42,107
3760,,rename,1iQhFuXrdU819eOAS3dRi,61505,['675759'],help,,B50,42,107
3761,675787,move,1iQhFuXrdU819eOAS3dRi,65514,,,0.0,B50,42,107
3762,675757,move,1iQhFuXrdU819eOAS3dRi,67643,,,2.0,B50,42,107
3763,675771,move,1iQhFuXrdU819eOAS3dRi,79168,,,1.0,B50,42,107
3764,675763,move,1iQhFuXrdU819eOAS3dRi,81418,,,2.0,B50,42,107
3765,675778,move,1iQhFuXrdU819eOAS3dRi,84032,,,4.0,B50,42,107
3766,675768,move,maWr0qSvKII3vjKQZe7SM,92994,,,,B50,42,107
3767,,rename,maWr0qSvKII3vjKQZe7SM,101821,['675768'],accounts,,B50,42,107
3768,675755,move,AGmcommWW6VplqbIKqLf3,106610,,,,B50,42,107
3769,,remove,AGmcommWW6VplqbIKqLf3,109605,['675755'],,,B50,42,107
3770,675762,move,maWr0qSvKII3vjKQZe7SM,113203,,,0.0,B50,42,107
3771,675786,move,1iQhFuXrdU819eOAS3dRi,117126,,,3.0,B50,42,107
3772,675783,move,Hk5Hm544eN8sKrHqJ9Uzb,120530,,,,B50,42,107
3773,,remove,Hk5Hm544eN8sKrHqJ9Uzb,123507,['675783'],,,B50,42,107
3774,675767,move,1iQhFuXrdU819eOAS3dRi,126070,,,3.0,B50,42,107
3775,675772,move,1iQhFuXrdU819eOAS3dRi,129827,,,5.0,B50,42,107
3776,675779,move,1iQhFuXrdU819eOAS3dRi,131736,,,5.0,B50,42,107
3777,675795,move,1iQhFuXrdU819eOAS3dRi,133992,,,6.0,B50,42,107
3778,675801,move,maWr0qSvKII3vjKQZe7SM,137169,,,1.0,B50,42,107
3779,675797,move,maWr0qSvKII3vjKQZe7SM,142221,,,2.0,B50,42,107
3780,675796,move,Em3j5imuZiXQgWRcQ115R,148386,,,,B50,42,107
3781,,rename,Em3j5imuZiXQgWRcQ115R,156191,['675796'],investements,,B50,42,107
3782,675769,move,1iQhFuXrdU819eOAS3dRi,159517,,,6.0,B50,42,107
3783,675758,move,Em3j5imuZiXQgWRcQ115R,166883,,,1.0,B50,42,107
3784,675804,move,maWr0qSvKII3vjKQZe7SM,171195,,,2.0,B50,42,107
3785,675776,move,1iQhFuXrdU819eOAS3dRi,174106,,,5.0,B50,42,107
3786,675782,move,1iQhFuXrdU819eOAS3dRi,176365,,,6.0,B50,42,107
3787,675792,move,1iQhFuXrdU819eOAS3dRi,178489,,,7.0,B50,42,107
3788,675788,sort,,180544,,,6.0,B50,42,107
3789,675764,move,1iQhFuXrdU819eOAS3dRi,183103,,,6.0,B50,42,107
3790,675788,move,1iQhFuXrdU819eOAS3dRi,186280,,,5.0,B50,42,107
3791,675789,move,1iQhFuXrdU819eOAS3dRi,190167,,,4.0,B50,42,107
3792,675781,move,1iQhFuXrdU819eOAS3dRi,192367,,,3.0,B50,42,107
3793,675791,move,1iQhFuXrdU819eOAS3dRi,194188,,,3.0,B50,42,107
3794,675803,move,1iQhFuXrdU819eOAS3dRi,196571,,,3.0,B50,42,107
3795,675802,move,maWr0qSvKII3vjKQZe7SM,200111,,,1.0,B50,42,107
3796,675794,move,1iQhFuXrdU819eOAS3dRi,202831,,,4.0,B50,42,107
3797,675775,move,maWr0qSvKII3vjKQZe7SM,205053,,,2.0,B50,42,107
3798,675784,move,maWr0qSvKII3vjKQZe7SM,207868,,,3.0,B50,42,107
3799,675761,move,1iQhFuXrdU819eOAS3dRi,210846,,,3.0,B50,42,107
3800,675765,move,maWr0qSvKII3vjKQZe7SM,213958,,,3.0,B50,42,107
3801,675780,move,1iQhFuXrdU819eOAS3dRi,217676,,,4.0,B50,42,107
3802,675777,move,Em3j5imuZiXQgWRcQ115R,220900,,,1.0,B50,42,107
3803,675798,move,Em3j5imuZiXQgWRcQ115R,228165,,,1.0,B50,42,107
3804,675799,move,Em3j5imuZiXQgWRcQ115R,231405,,,2.0,B50,42,107
3805,675756,move,maWr0qSvKII3vjKQZe7SM,234952,,,6.0,B50,42,107
3806,675774,move,maWr0qSvKII3vjKQZe7SM,237273,,,5.0,B50,42,107
3807,675760,move,1iQhFuXrdU819eOAS3dRi,239788,,,5.0,B50,42,107
3808,675766,move,Em3j5imuZiXQgWRcQ115R,242313,,,2.0,B50,42,107
3809,675773,move,Em3j5imuZiXQgWRcQ115R,245480,,,3.0,B50,42,107
3810,675770,move,1iQhFuXrdU819eOAS3dRi,248149,,,3.0,B50,42,107
3811,675790,move,1iQhFuXrdU819eOAS3dRi,250751,,,3.0,B50,42,107
3812,675755,move,1iQhFuXrdU819eOAS3dRi,255306,,,3.0,B50,42,107
3813,675783,move,Em3j5imuZiXQgWRcQ115R,257977,,,3.0,B50,42,107
3814,675793,move,Em3j5imuZiXQgWRcQ115R,260813,,,2.0,B50,42,107
3815,675785,move,1iQhFuXrdU819eOAS3dRi,263310,,,3.0,B50,42,107
3816,675800,move,Em3j5imuZiXQgWRcQ115R,265861,,,3.0,B50,42,107
3817,675798,move,RceMij4GUfNgbC1MtvfsF,11379,,,,B50,43,108
3818,675784,move,RceMij4GUfNgbC1MtvfsF,30850,,,1.0,B50,43,108
3819,675792,move,kr9mzxGoGrmFeCnfs4kFu,35895,,,,B50,43,108
3820,675790,move,kr9mzxGoGrmFeCnfs4kFu,38018,,,1.0,B50,43,108
3821,675769,move,kr9mzxGoGrmFeCnfs4kFu,55649,,,1.0,B50,43,108
3822,675773,move,RceMij4GUfNgbC1MtvfsF,80738,,,1.0,B50,43,108
3823,675794,move,9bcLEMvUDXUnKjnlo12yB,86378,,,,B50,43,108
3824,675771,move,tJyWg7U8sUqCPsrvaoLZF,90763,,,,B50,43,108
3825,675766,move,RceMij4GUfNgbC1MtvfsF,97186,,,0.0,B50,43,108
3826,675770,move,9bcLEMvUDXUnKjnlo12yB,117825,,,1.0,B50,43,108
3827,675772,move,9bcLEMvUDXUnKjnlo12yB,122361,,,1.0,B50,43,108
3828,675776,move,Jek5NWIOczWzvmaeiEDnU,129867,,,,B50,43,108
3829,675765,move,poPuBuqZ6KvIjMJZbGSdR,134452,,,,B50,43,108
3830,675768,move,poPuBuqZ6KvIjMJZbGSdR,141666,,,1.0,B50,43,108
3831,675802,move,GZgkWCQUSvaJoCBJfLxuJ,153803,,,,B50,43,108
3832,675782,move,lKvOM0sUKm18LGaGdEAvF,167691,,,,B50,43,108
3833,675797,move,poPuBuqZ6KvIjMJZbGSdR,174890,,,2.0,B50,43,108
3834,675777,move,EAUJlyDx8nK8dow6y7rkS,187374,,,,B50,43,108
3835,,rename,EAUJlyDx8nK8dow6y7rkS,195248,['675777'],Investing,,B50,43,108
3836,,rename,9bcLEMvUDXUnKjnlo12yB,199911,"['675794', '675772', '675770']",Education,,B50,43,108
3837,,rename,RceMij4GUfNgbC1MtvfsF,204615,"['675766', '675798', '675773', '675784']",Savings,,B50,43,108
3838,,rename,kr9mzxGoGrmFeCnfs4kFu,208486,"['675792', '675769', '675790']",Borrowing,,B50,43,108
3839,,rename,Jek5NWIOczWzvmaeiEDnU,212462,['675776'],Security,,B50,43,108
3840,,rename,GZgkWCQUSvaJoCBJfLxuJ,217207,['675802'],Loans,,B50,43,108
3841,675802,move,kr9mzxGoGrmFeCnfs4kFu,220274,,,3.0,B50,43,108
3842,,remove,GZgkWCQUSvaJoCBJfLxuJ,221753,[None],,,B50,43,108
3843,,rename,lKvOM0sUKm18LGaGdEAvF,226574,['675782'],Business,,B50,43,108
3844,,rename,poPuBuqZ6KvIjMJZbGSdR,231182,"['675765', '675768', '675797']",Products,,B50,43,108
3845,675793,move,EAUJlyDx8nK8dow6y7rkS,237216,,,1.0,B50,43,108
3846,675763,move,r1ZyANxhcyuN1W6UzoTbE,254721,,,,B50,43,108
3847,,rename,r1ZyANxhcyuN1W6UzoTbE,259239,['675763'],Insurance,,B50,43,108
3848,675779,move,r1ZyANxhcyuN1W6UzoTbE,262026,,,1.0,B50,43,108
3849,675758,move,EAUJlyDx8nK8dow6y7rkS,266593,,,2.0,B50,43,108
3850,675775,move,poPuBuqZ6KvIjMJZbGSdR,270346,,,1.0,B50,43,108
3851,675783,move,EAUJlyDx8nK8dow6y7rkS,275450,,,0.0,B50,43,108
3852,675800,move,EAUJlyDx8nK8dow6y7rkS,278169,,,0.0,B50,43,108
3853,675801,move,poPuBuqZ6KvIjMJZbGSdR,281546,,,2.0,B50,43,108
3854,675755,move,pfsSKkPpjMX4FKI8GOxmv,309534,,,,B50,43,108
3855,,rename,pfsSKkPpjMX4FKI8GOxmv,315678,['675755'],Your Account,,B50,43,108
3856,675760,move,r1ZyANxhcyuN1W6UzoTbE,331033,,,2.0,B50,43,108
3857,675788,move,1EC0QEKPi0RPMmKV9S2z4,335895,,,,B50,43,108
3858,,rename,1EC0QEKPi0RPMmKV9S2z4,340775,['675788'],Mortgage,,B50,43,108
3859,675767,move,Jek5NWIOczWzvmaeiEDnU,349929,,,0.0,B50,43,108
3860,675774,move,RceMij4GUfNgbC1MtvfsF,353338,,,2.0,B50,43,108
3861,675757,move,tJyWg7U8sUqCPsrvaoLZF,359217,,,1.0,B50,43,108
3862,,rename,tJyWg7U8sUqCPsrvaoLZF,364820,"['675771', '675757']",Support,,B50,43,108
3863,675786,move,pfsSKkPpjMX4FKI8GOxmv,370873,,,1.0,B50,43,108
3864,675764,move,kr9mzxGoGrmFeCnfs4kFu,376785,,,2.0,B50,43,108
3865,675804,move,poPuBuqZ6KvIjMJZbGSdR,381729,,,2.0,B50,43,108
3866,675756,move,pfsSKkPpjMX4FKI8GOxmv,385114,,,1.0,B50,43,108
3867,675761,move,pfsSKkPpjMX4FKI8GOxmv,387986,,,2.0,B50,43,108
3868,675796,move,EAUJlyDx8nK8dow6y7rkS,393370,,,4.0,B50,43,108
3869,675781,move,pfsSKkPpjMX4FKI8GOxmv,402218,,,3.0,B50,43,108
3870,675799,move,EAUJlyDx8nK8dow6y7rkS,405650,,,4.0,B50,43,108
3871,675780,move,RceMij4GUfNgbC1MtvfsF,409178,,,4.0,B50,43,108
3872,675762,move,pfsSKkPpjMX4FKI8GOxmv,416706,,,2.0,B50,43,108
3873,675762,move,jbsfrWnFnWE0qqc7ki8tq,426116,,,,B50,43,108
3874,675781,move,jbsfrWnFnWE0qqc7ki8tq,433356,,,0.0,B50,43,108
3875,,rename,jbsfrWnFnWE0qqc7ki8tq,443223,"['675781', '675762']",Payments,,B50,43,108
3876,675791,move,pfsSKkPpjMX4FKI8GOxmv,451618,,,4.0,B50,43,108
3877,675787,move,1EC0QEKPi0RPMmKV9S2z4,457729,,,1.0,B50,43,108
3878,675789,move,jbsfrWnFnWE0qqc7ki8tq,460235,,,0.0,B50,43,108
3879,675778,move,jbsfrWnFnWE0qqc7ki8tq,463018,,,0.0,B50,43,108
3880,675785,move,r1ZyANxhcyuN1W6UzoTbE,466304,,,1.0,B50,43,108
3881,675795,move,1EC0QEKPi0RPMmKV9S2z4,468673,,,0.0,B50,43,108
3882,675759,move,9bcLEMvUDXUnKjnlo12yB,475505,,,1.0,B50,43,108
3883,675803,move,r1ZyANxhcyuN1W6UzoTbE,478289,,,0.0,B50,43,108
3884,675782,move,iAEkF8KlLZuWEDsIcz4zE,79381,,,,B50,44,109
3885,675768,move,1SuVYFg6juw6qfCdFncBV,85257,,,,B50,44,109
3886,675786,move,YEFI0ikxUf1FS6NTNaqL2,97412,,,,B50,44,109
3887,675765,move,1SuVYFg6juw6qfCdFncBV,100154,,,1.0,B50,44,109
3888,675787,move,GoVLvmkbBggkpE8Z4ZUhY,104041,,,,B50,44,109
3889,675755,move,CIEzqgo6MD9TmXkoxeqeF,106537,,,,B50,44,109
3890,675788,move,xoAoqcQgxf1nq96bJBfRu,108684,,,,B50,44,109
3891,675785,move,bpABUR257M92rIdjDnvwI,112364,,,,B50,44,109
3892,675775,move,a2ryb4jtu4cDrOvRuc9tR,114378,,,,B50,44,109
3893,675776,move,aXKJZcE1wtoMsuWmU45Ve,116922,,,,B50,44,109
3894,675767,move,pR0co80oji6uGcyGi1RjT,119823,,,,B50,44,109
3895,675760,move,f1pm8Dq7iejNwLlXrm7wO,121537,,,,B50,44,109
3896,675770,move,s9m1y1Xf05EocQCboVI0K,122913,,,,B50,44,109
3897,675764,move,a2ryb4jtu4cDrOvRuc9tR,125362,,,0.0,B50,44,109
3898,675798,move,a2ryb4jtu4cDrOvRuc9tR,128682,,,1.0,B50,44,109
3899,675771,move,a2ryb4jtu4cDrOvRuc9tR,130980,,,0.0,B50,44,109
3900,675799,move,a2ryb4jtu4cDrOvRuc9tR,133643,,,3.0,B50,44,109
3901,675766,move,1SuVYFg6juw6qfCdFncBV,136747,,,1.0,B50,44,109
3902,675795,move,GoVLvmkbBggkpE8Z4ZUhY,141596,,,0.0,B50,44,109
3903,675801,move,1SuVYFg6juw6qfCdFncBV,152493,,,2.0,B50,44,109
3904,675759,move,1SuVYFg6juw6qfCdFncBV,154813,,,2.0,B50,44,109
3905,675802,move,1SuVYFg6juw6qfCdFncBV,156347,,,1.0,B50,44,109
3906,675789,move,1SuVYFg6juw6qfCdFncBV,158261,,,3.0,B50,44,109
3907,675794,move,pR0co80oji6uGcyGi1RjT,160405,,,0.0,B50,44,109
3908,675790,move,pR0co80oji6uGcyGi1RjT,162722,,,1.0,B50,44,109
3909,675762,move,pR0co80oji6uGcyGi1RjT,164500,,,2.0,B50,44,109
3910,675778,move,1SuVYFg6juw6qfCdFncBV,166636,,,5.0,B50,44,109
3911,675781,move,1SuVYFg6juw6qfCdFncBV,168290,,,6.0,B50,44,109
3912,675780,move,GoVLvmkbBggkpE8Z4ZUhY,171564,,,1.0,B50,44,109
3913,675793,move,a2ryb4jtu4cDrOvRuc9tR,174387,,,0.0,B50,44,109
3914,675777,move,a2ryb4jtu4cDrOvRuc9tR,176516,,,0.0,B50,44,109
3915,675756,move,1SuVYFg6juw6qfCdFncBV,178451,,,5.0,B50,44,109
3916,675803,move,1SuVYFg6juw6qfCdFncBV,180005,,,5.0,B50,44,109
3917,675763,move,GoVLvmkbBggkpE8Z4ZUhY,182234,,,2.0,B50,44,109
3918,675769,move,GoVLvmkbBggkpE8Z4ZUhY,185364,,,2.0,B50,44,109
3919,675761,move,1SuVYFg6juw6qfCdFncBV,187162,,,3.0,B50,44,109
3920,675774,move,pR0co80oji6uGcyGi1RjT,188914,,,1.0,B50,44,109
3921,675796,move,CIEzqgo6MD9TmXkoxeqeF,191498,,,0.0,B50,44,109
3922,675797,move,CIEzqgo6MD9TmXkoxeqeF,193547,,,1.0,B50,44,109
3923,675800,move,CIEzqgo6MD9TmXkoxeqeF,195113,,,2.0,B50,44,109
3924,675779,move,CIEzqgo6MD9TmXkoxeqeF,197139,,,1.0,B50,44,109
3925,675758,move,CIEzqgo6MD9TmXkoxeqeF,199668,,,1.0,B50,44,109
3926,675792,move,GoVLvmkbBggkpE8Z4ZUhY,203228,,,3.0,B50,44,109
3927,675773,move,bpABUR257M92rIdjDnvwI,205835,,,1.0,B50,44,109
3928,675783,move,a2ryb4jtu4cDrOvRuc9tR,208652,,,0.0,B50,44,109
3929,675772,move,1SuVYFg6juw6qfCdFncBV,210501,,,8.0,B50,44,109
3930,675757,move,a2ryb4jtu4cDrOvRuc9tR,212211,,,2.0,B50,44,109
3931,675804,move,a2ryb4jtu4cDrOvRuc9tR,213635,,,1.0,B50,44,109
3932,675791,move,pR0co80oji6uGcyGi1RjT,215072,,,2.0,B50,44,109
3933,675784,move,1SuVYFg6juw6qfCdFncBV,216269,,,11.0,B50,44,109
3934,,rename,1SuVYFg6juw6qfCdFncBV,241596,"['675768', '675802', '675766', '675761', '675789', '675759', '675803', '675756', '675772', '675778', '675781', '675784', '675801', '675765']",savings,,B50,44,109
3935,,rename,CIEzqgo6MD9TmXkoxeqeF,248575,"['675796', '675758', '675779', '675797', '675800', '675755']",retirement,,B50,44,109
3936,,rename,GoVLvmkbBggkpE8Z4ZUhY,263095,"['675795', '675780', '675769', '675792', '675763', '675787']",mortgages,,B50,44,109
3937,,rename,pR0co80oji6uGcyGi1RjT,271348,"['675794', '675774', '675791', '675790', '675762', '675767']",financial advise,,B50,44,109
3938,,rename,bpABUR257M92rIdjDnvwI,276690,"['675785', '675773']",insurance,,B50,44,109
3939,,rename,a2ryb4jtu4cDrOvRuc9tR,287210,"['675783', '675804', '675777', '675757', '675793', '675771', '675764', '675798', '675799', '675775']",investment,,B50,44,109
3940,,rename,f1pm8Dq7iejNwLlXrm7wO,295206,['675760'],car insurance,,B50,44,109
3941,,rename,s9m1y1Xf05EocQCboVI0K,303334,['675770'],digital confidence,,B50,44,109
3942,,rename,xoAoqcQgxf1nq96bJBfRu,309454,['675788'],mortgage,,B50,44,109
3943,,rename,YEFI0ikxUf1FS6NTNaqL2,314930,['675786'],mobile app,,B50,44,109
3944,,rename,iAEkF8KlLZuWEDsIcz4zE,325370,['675782'],international tranding,,B50,44,109
3945,,rename,aXKJZcE1wtoMsuWmU45Ve,328870,['675776'],frauds,,B50,44,109
3946,675764,move,UMeU8ylGhxWg7BlW3tHKv,22281,,,,B50,45,110
3947,675787,move,T6qeqtOdTFpUJcuPVQXb5,37844,,,,B50,45,110
3948,675768,move,r7W0bEswwJcmpyD8iPCYR,44359,,,,B50,45,110
3949,675763,move,Iw0KdWX4hT2N2vHPlAdr3,50549,,,,B50,45,110
3950,675795,move,T6qeqtOdTFpUJcuPVQXb5,54264,,,1.0,B50,45,110
3951,675784,move,19s7hIFbcGXAmZrAJ9M5K,58669,,,,B50,45,110
3952,675771,move,cNZWdWtUaFGycjqfWDBWE,66419,,,,B50,45,110
3953,,remove,cNZWdWtUaFGycjqfWDBWE,78567,['675771'],,,B50,45,110
3954,,remove,T6qeqtOdTFpUJcuPVQXb5,88284,"['675787', '675795']",,,B50,45,110
3955,675803,move,Iw0KdWX4hT2N2vHPlAdr3,99954,,,1.0,B50,45,110
3956,675777,move,19s7hIFbcGXAmZrAJ9M5K,104561,,,1.0,B50,45,110
3957,675775,move,UMeU8ylGhxWg7BlW3tHKv,107856,,,0.0,B50,45,110
3958,,rename,UMeU8ylGhxWg7BlW3tHKv,113296,"['675775', '675764']",Borrowing,,B50,45,110
3959,,rename,r7W0bEswwJcmpyD8iPCYR,123010,['675768'],Current accounts,,B50,45,110
3960,,rename,19s7hIFbcGXAmZrAJ9M5K,130877,"['675784', '675777']",Saving and investements,,B50,45,110
3961,,rename,19s7hIFbcGXAmZrAJ9M5K,135758,"['675784', '675777']",Saving and investments,,B50,45,110
3962,,rename,Iw0KdWX4hT2N2vHPlAdr3,146086,"['675763', '675803']",Other,,B50,45,110
3963,675770,move,6NbD15Zc83wPzOIJ2be8r,153339,,,,B50,45,110
3964,,rename,6NbD15Zc83wPzOIJ2be8r,157911,['675770'],Help,,B50,45,110
3965,675756,move,r7W0bEswwJcmpyD8iPCYR,163067,,,1.0,B50,45,110
3966,,rename,r7W0bEswwJcmpyD8iPCYR,174807,"['675768', '675756']",Regular banking,,B50,45,110
