,respondent,card,category,categoryId,categoryStandardized,order,variant,categoryEdited,agreement
3325,8,Interest Rates,Buying a house,20,Buying a house,4,B50,buying a house,
3326,8,International Payments,Bank stuff,27,Banking,16,B50,bank stuff,30.948121645796068
3327,8,International Trading,Trading,24,Trading,5,B50,trading,
3328,8,Investment Accounts,Trading,24,Trading,2,B50,trading,
3329,8,ISA Accounts,Buying a house,20,Buying a house,6,B50,buying a house,
3330,8,Life Insurance Coverage,Pension,26,Pensions,4,B50,pension,68.18181818181819
3331,8,Mobile Banking App,Bank stuff,27,Banking,7,B50,bank stuff,30.948121645796068
3332,8,Mortgage Calculator,Buying a house,20,Buying a house,1,B50,buying a house,
3333,8,Mortgage Rates,Buying a house,20,Buying a house,3,B50,buying a house,
3334,8,Online Purchases,Bank stuff,27,Banking,14,B50,bank stuff,30.948121645796068
3335,8,Other Borrowing Options,'Debt',23,Debt,1,B50,debt,74.99999999999999
3336,8,Overdraft Protection,Common ,21,Common ,1,B50,common,
3337,8,Personal Loan Calculator,Bank stuff,27,Banking,5,B50,bank stuff,30.948121645796068
3338,8,Personal Pension,Pension,26,Pensions,1,B50,pension,68.18181818181819
3339,8,Personalised Financial Advice,Specific financial stuff,22,Finance,1,B50,specific financial stuff,31.08108108108108
3340,8,Remortgage Options,Buying a house,20,Buying a house,7,B50,buying a house,
3341,8,Retirement Planning Calculator,Pension,26,Pensions,3,B50,pension,68.18181818181819
3342,8,Rewards Programme,Bank stuff,27,Banking,4,B50,bank stuff,30.948121645796068
3343,8,Savings Options,Buying a house,20,Buying a house,5,B50,buying a house,
3344,8,Self-Invested Personal Pension (SIPP),Pension,26,Pensions,2,B50,pension,68.18181818181819
3345,8,Stock Trading and Shares,Trading,24,Trading,4,B50,trading,
3346,8,Student account,Common ,21,Common ,4,B50,common,
3347,8,Student Loan Repayment,'Debt',23,Debt,2,B50,debt,74.99999999999999
3348,8,Travel Insurance,Common ,21,Common ,3,B50,common,
3349,8,Trustee Banking,Bank stuff,27,Banking,2,B50,bank stuff,30.948121645796068
3350,9,Account Statements,accounts ,28,Accounts,13,B50,accounts,20.697674418604652
3351,9,Balance Transfer,Moving money,29,Moving money,1,B50,moving money,
3352,9,Bereavement Support,services,31,services,2,B50,services,
3353,9,Bonds,accounts ,28,Accounts,3,B50,accounts,20.697674418604652
3354,9,Budgeting Tools and Resources,services,31,services,10,B50,services,
3355,9,Car Insurance Renewal,Moving money,29,Moving money,13,B50,moving money,
3356,9,Cardless Cash Withdrawal,Moving money,29,Moving money,9,B50,moving money,
3357,9,Cheque Payments,Moving money,29,Moving money,5,B50,moving money,
3358,9,Claims,Moving money,29,Moving money,7,B50,moving money,
3359,9,Credit Score,rates and calculators,30,rates and calculators,5,B50,rates and calculators,
3360,9,Current Accounts,accounts ,28,Accounts,8,B50,accounts,20.697674418604652
3361,9,Daily Savings,accounts ,28,Accounts,11,B50,accounts,20.697674418604652
3362,9,Data and Privacy Control,services,31,services,13,B50,services,
3363,9,Debit Cards,accounts ,28,Accounts,6,B50,accounts,20.697674418604652
3364,9,Debt Management Services,services,31,services,6,B50,services,
3365,9,Digital Confidence,services,31,services,3,B50,services,
3366,9,Financial Assistance,services,31,services,12,B50,services,
3367,9,Financial Education Webinars,services,31,services,9,B50,services,
3368,9,Fixed Deposit,accounts ,28,Accounts,2,B50,accounts,20.697674418604652
3369,9,Fixed Term Savings,accounts ,28,Accounts,9,B50,accounts,20.697674418604652
3370,9,Fixed-rate Credit Card,accounts ,28,Accounts,10,B50,accounts,20.697674418604652
3371,9,Fraud Alerts and Monitoring,services,31,services,5,B50,services,
3372,9,Fund Performance,services,31,services,8,B50,services,
3373,9,Google/Apple Pay,accounts ,28,Accounts,14,B50,accounts,20.697674418604652
3374,9,Insurance Coverage Calculator,rates and calculators,30,rates and calculators,6,B50,rates and calculators,
3375,9,Interest Rates,rates and calculators,30,rates and calculators,1,B50,rates and calculators,
3376,9,International Payments,Moving money,29,Moving money,2,B50,moving money,
3377,9,International Trading,Moving money,29,Moving money,11,B50,moving money,
3378,9,Investment Accounts,accounts ,28,Accounts,15,B50,accounts,20.697674418604652
3379,9,ISA Accounts,accounts ,28,Accounts,5,B50,accounts,20.697674418604652
3380,9,Life Insurance Coverage,Moving money,29,Moving money,10,B50,moving money,
3381,9,Mobile Banking App,accounts ,28,Accounts,4,B50,accounts,20.697674418604652
3382,9,Mortgage Calculator,rates and calculators,30,rates and calculators,4,B50,rates and calculators,
3383,9,Mortgage Rates,rates and calculators,30,rates and calculators,7,B50,rates and calculators,
3384,9,Online Purchases,Moving money,29,Moving money,8,B50,moving money,
3385,9,Other Borrowing Options,Moving money,29,Moving money,3,B50,moving money,
3386,9,Overdraft Protection,services,31,services,11,B50,services,
3387,9,Personal Loan Calculator,rates and calculators,30,rates and calculators,3,B50,rates and calculators,
3388,9,Personal Pension,accounts ,28,Accounts,17,B50,accounts,20.697674418604652
3389,9,Personalised Financial Advice,services,31,services,7,B50,services,
3390,9,Remortgage Options,services,31,services,4,B50,services,
3391,9,Retirement Planning Calculator,rates and calculators,30,rates and calculators,2,B50,rates and calculators,
3392,9,Rewards Programme,services,31,services,1,B50,services,
3393,9,Savings Options,accounts ,28,Accounts,1,B50,accounts,20.697674418604652
3394,9,Self-Invested Personal Pension (SIPP),accounts ,28,Accounts,7,B50,accounts,20.697674418604652
3395,9,Stock Trading and Shares,Moving money,29,Moving money,4,B50,moving money,
3396,9,Student account,accounts ,28,Accounts,12,B50,accounts,20.697674418604652
3397,9,Student Loan Repayment,Moving money,29,Moving money,6,B50,moving money,
3398,9,Travel Insurance,Moving money,29,Moving money,12,B50,moving money,
3399,9,Trustee Banking,accounts ,28,Accounts,16,B50,accounts,20.697674418604652
3400,10,Account Statements,online banking,32,Online banking,10,B50,online banking,60.52631578947368
3401,10,Balance Transfer,online banking,32,Online banking,17,B50,online banking,60.52631578947368
3402,10,Bereavement Support,help tools,34,Tools,11,B50,help tools,24.54212454212454
3403,10,Bonds,stocks and shares,33,Stocks,8,B50,stocks and shares,72.22222222222221
3404,10,Budgeting Tools and Resources,help tools,34,Tools,8,B50,help tools,24.54212454212454
3405,10,Car Insurance Renewal,insurance,35,Insurance,1,B50,insurance,50.48076923076923
3406,10,Cardless Cash Withdrawal,online banking,32,Online banking,12,B50,online banking,60.52631578947368
3407,10,Cheque Payments,online banking,32,Online banking,19,B50,online banking,60.52631578947368
3408,10,Claims,help tools,34,Tools,9,B50,help tools,24.54212454212454
3409,10,Credit Score,online banking,32,Online banking,9,B50,online banking,60.52631578947368
3410,10,Current Accounts,online banking,32,Online banking,15,B50,online banking,60.52631578947368
3411,10,Daily Savings,online banking,32,Online banking,7,B50,online banking,60.52631578947368
3412,10,Data and Privacy Control,online banking,32,Online banking,16,B50,online banking,60.52631578947368
3413,10,Debit Cards,online banking,32,Online banking,8,B50,online banking,60.52631578947368
3414,10,Debt Management Services,help tools,34,Tools,7,B50,help tools,24.54212454212454
3415,10,Digital Confidence,online banking,32,Online banking,18,B50,online banking,60.52631578947368
3416,10,Financial Assistance,help tools,34,Tools,14,B50,help tools,24.54212454212454
3417,10,Financial Education Webinars,help tools,34,Tools,5,B50,help tools,24.54212454212454
3418,10,Fixed Deposit,online banking,32,Online banking,13,B50,online banking,60.52631578947368
3419,10,Fixed Term Savings,online banking,32,Online banking,4,B50,online banking,60.52631578947368
3420,10,Fixed-rate Credit Card,help tools,34,Tools,2,B50,help tools,24.54212454212454
3421,10,Fraud Alerts and Monitoring,help tools,34,Tools,4,B50,help tools,24.54212454212454
3422,10,Fund Performance,stocks and shares,33,Stocks,6,B50,stocks and shares,72.22222222222221
3423,10,Google/Apple Pay,online banking,32,Online banking,6,B50,online banking,60.52631578947368
3424,10,Insurance Coverage Calculator,stocks and shares,33,Stocks,4,B50,stocks and shares,72.22222222222221
3425,10,Interest Rates,stocks and shares,33,Stocks,3,B50,stocks and shares,72.22222222222221
3426,10,International Payments,stocks and shares,33,Stocks,7,B50,stocks and shares,72.22222222222221
3427,10,International Trading,stocks and shares,33,Stocks,9,B50,stocks and shares,72.22222222222221
3428,10,Investment Accounts,stocks and shares,33,Stocks,1,B50,stocks and shares,72.22222222222221
3429,10,ISA Accounts,stocks and shares,33,Stocks,5,B50,stocks and shares,72.22222222222221
3430,10,Life Insurance Coverage,help tools,34,Tools,15,B50,help tools,24.54212454212454
3431,10,Mobile Banking App,online banking,32,Online banking,3,B50,online banking,60.52631578947368
3432,10,Mortgage Calculator,help tools,34,Tools,3,B50,help tools,24.54212454212454
3433,10,Mortgage Rates,mortgage ,37,Mortgages,1,B50,mortgage,29.081632653061224
3434,10,Online Purchases,online banking,32,Online banking,14,B50,online banking,60.52631578947368
3435,10,Other Borrowing Options,help tools,34,Tools,17,B50,help tools,24.54212454212454
3436,10,Overdraft Protection,online banking,32,Online banking,2,B50,online banking,60.52631578947368
3437,10,Personal Loan Calculator,help tools,34,Tools,16,B50,help tools,24.54212454212454
3438,10,Personal Pension,help tools,34,Tools,13,B50,help tools,24.54212454212454
3439,10,Personalised Financial Advice,help tools,34,Tools,1,B50,help tools,24.54212454212454
3440,10,Remortgage Options,mortgage ,37,Mortgages,2,B50,mortgage,29.081632653061224
3441,10,Retirement Planning Calculator,help tools,34,Tools,10,B50,help tools,24.54212454212454
3442,10,Rewards Programme,online banking,32,Online banking,11,B50,online banking,60.52631578947368
3443,10,Savings Options,online banking,32,Online banking,1,B50,online banking,60.52631578947368
3444,10,Self-Invested Personal Pension (SIPP),help tools,34,Tools,6,B50,help tools,24.54212454212454
3445,10,Stock Trading and Shares,stocks and shares,33,Stocks,2,B50,stocks and shares,72.22222222222221
3446,10,Student account,online banking,32,Online banking,5,B50,online banking,60.52631578947368
3447,10,Student Loan Repayment,help tools,34,Tools,12,B50,help tools,24.54212454212454
3448,10,Travel Insurance,insurance,35,Insurance,2,B50,insurance,50.48076923076923
3449,10,Trustee Banking,banking,36,Banking,1,B50,banking,30.948121645796068
3450,11,Account Statements,Quick access items,42,Quick access items,3,B50,quick access items,
3451,11,Balance Transfer,Explanation of terms,43,Explanation of terms,3,B50,explanation of terms,
3452,11,Bereavement Support,Financial Help,48,Help,3,B50,financial help,33.193277310924366
3453,11,Bonds,Investing & Bonds,45,Investing & Bonds,1,B50,investing bonds,
3454,11,Budgeting Tools and Resources,Financial Help,48,Help,1,B50,financial help,33.193277310924366
3455,11,Car Insurance Renewal,Insurance,46,Insurance,2,B50,insurance,50.48076923076923
3456,11,Cardless Cash Withdrawal,Types of payments,41,Payments,3,B50,types of payments,41.904761904761905
3457,11,Cheque Payments,Types of payments,41,Payments,1,B50,types of payments,41.904761904761905
3458,11,Claims,Quick access items,42,Quick access items,5,B50,quick access items,
3459,11,Credit Score,Explanation of terms,43,Explanation of terms,2,B50,explanation of terms,
3460,11,Current Accounts,Products,39,Products,1,B50,products,40.8
3461,11,Daily Savings,Savings,40,Savings,4,B50,savings,24.131944444444443
3462,11,Data and Privacy Control,Quick access items,42,Quick access items,4,B50,quick access items,
3463,11,Debit Cards,Products,39,Products,3,B50,products,40.8
3464,11,Debt Management Services,Financial Help,48,Help,4,B50,financial help,33.193277310924366
3465,11,Digital Confidence,Explanation of terms,43,Explanation of terms,1,B50,explanation of terms,
3466,11,Financial Assistance,Financial Help,48,Help,2,B50,financial help,33.193277310924366
3467,11,Financial Education Webinars,Financial Help,48,Help,6,B50,financial help,33.193277310924366
3468,11,Fixed Deposit,Types of payments,41,Payments,4,B50,types of payments,41.904761904761905
3469,11,Fixed Term Savings,Savings,40,Savings,3,B50,savings,24.131944444444443
3470,11,Fixed-rate Credit Card,Borrowing,44,Borrowing,1,B50,borrowing,45.2991452991453
3471,11,Fraud Alerts and Monitoring,Quick access items,42,Quick access items,1,B50,quick access items,
3472,11,Fund Performance,Explanation of terms,43,Explanation of terms,6,B50,explanation of terms,
3473,11,Google/Apple Pay,Types of payments,41,Payments,2,B50,types of payments,41.904761904761905
3474,11,Insurance Coverage Calculator,Insurance,46,Insurance,4,B50,insurance,50.48076923076923
3475,11,Interest Rates,Savings,40,Savings,2,B50,savings,24.131944444444443
3476,11,International Payments,Types of payments,41,Payments,5,B50,types of payments,41.904761904761905
3477,11,International Trading,Investing & Bonds,45,Investing & Bonds,2,B50,investing bonds,
3478,11,Investment Accounts,Investing & Bonds,45,Investing & Bonds,3,B50,investing bonds,
3479,11,ISA Accounts,Investing & Bonds,45,Investing & Bonds,4,B50,investing bonds,
3480,11,Life Insurance Coverage,Insurance,46,Insurance,1,B50,insurance,50.48076923076923
3481,11,Mobile Banking App,Types of payments,41,Payments,7,B50,types of payments,41.904761904761905
3482,11,Mortgage Calculator,Mortgage,38,Mortgages,1,B50,mortgage,29.081632653061224
3483,11,Mortgage Rates,Mortgage,38,Mortgages,3,B50,mortgage,29.081632653061224
3484,11,Online Purchases,Types of payments,41,Payments,6,B50,types of payments,41.904761904761905
3485,11,Other Borrowing Options,Borrowing,44,Borrowing,2,B50,borrowing,45.2991452991453
3486,11,Overdraft Protection,Explanation of terms,43,Explanation of terms,4,B50,explanation of terms,
3487,11,Personal Loan Calculator,Borrowing,44,Borrowing,3,B50,borrowing,45.2991452991453
3488,11,Personal Pension,Pensions,47,Pensions,1,B50,pensions,68.18181818181819
3489,11,Personalised Financial Advice,Financial Help,48,Help,7,B50,financial help,33.193277310924366
3490,11,Remortgage Options,Mortgage,38,Mortgages,2,B50,mortgage,29.081632653061224
3491,11,Retirement Planning Calculator,Pensions,47,Pensions,3,B50,pensions,68.18181818181819
3492,11,Rewards Programme,Quick access items,42,Quick access items,2,B50,quick access items,
3493,11,Savings Options,Savings,40,Savings,1,B50,savings,24.131944444444443
3494,11,Self-Invested Personal Pension (SIPP),Pensions,47,Pensions,2,B50,pensions,68.18181818181819
3495,11,Stock Trading and Shares,Investing & Bonds,45,Investing & Bonds,5,B50,investing bonds,
3496,11,Student account,Products,39,Products,2,B50,products,40.8
3497,11,Student Loan Repayment,Financial Help,48,Help,5,B50,financial help,33.193277310924366
3498,11,Travel Insurance,Insurance,46,Insurance,3,B50,insurance,50.48076923076923
3499,11,Trustee Banking,Explanation of terms,43,Explanation of terms,5,B50,explanation of terms,
3500,12,Account Statements,My Accounts,53,Accounts,1,B50,my accounts,20.697674418604652
3501,12,Balance Transfer,"Credit, Debt and Support",51,"Credit, Debt and Support",13,B50,credit debt and support,
3502,12,Bereavement Support,"Credit, Debt and Support",51,"Credit, Debt and Support",1,B50,credit debt and support,
3503,12,Bonds,"Savings, Stocks and Advice",49,"Savings, Stocks and Advice",8,B50,savings stocks and advice,
3504,12,Budgeting Tools and Resources,"Savings, Stocks and Advice",49,"Savings, Stocks and Advice",10,B50,savings stocks and advice,
3505,12,Car Insurance Renewal,Insurance,50,Insurance,1,B50,insurance,50.48076923076923
3506,12,Cardless Cash Withdrawal,Deposit/Withdraw,55,Deposit/Withdraw,2,B50,deposit withdraw,
3507,12,Cheque Payments,Deposit/Withdraw,55,Deposit/Withdraw,1,B50,deposit withdraw,
3508,12,Claims,Safety + More,54,Safety,6,B50,safety more,75.0
3509,12,Credit Score,"Credit, Debt and Support",51,"Credit, Debt and Support",9,B50,credit debt and support,
3510,12,Current Accounts,My Accounts,53,Accounts,9,B50,my accounts,20.697674418604652
3511,12,Daily Savings,"Savings, Stocks and Advice",49,"Savings, Stocks and Advice",5,B50,savings stocks and advice,
3512,12,Data and Privacy Control,Safety + More,54,Safety,3,B50,safety more,75.0
3513,12,Debit Cards,My Accounts,53,Accounts,2,B50,my accounts,20.697674418604652
3514,12,Debt Management Services,"Credit, Debt and Support",51,"Credit, Debt and Support",3,B50,credit debt and support,
3515,12,Digital Confidence,Safety + More,54,Safety,2,B50,safety more,75.0
3516,12,Financial Assistance,"Credit, Debt and Support",51,"Credit, Debt and Support",2,B50,credit debt and support,
3517,12,Financial Education Webinars,"Savings, Stocks and Advice",49,"Savings, Stocks and Advice",3,B50,savings stocks and advice,
3518,12,Fixed Deposit,Deposit/Withdraw,55,Deposit/Withdraw,3,B50,deposit withdraw,
3519,12,Fixed Term Savings,"Savings, Stocks and Advice",49,"Savings, Stocks and Advice",9,B50,savings stocks and advice,
3520,12,Fixed-rate Credit Card,"Credit, Debt and Support",51,"Credit, Debt and Support",12,B50,credit debt and support,
3521,12,Fraud Alerts and Monitoring,Safety + More,54,Safety,4,B50,safety more,75.0
3522,12,Fund Performance,My Accounts,53,Accounts,8,B50,my accounts,20.697674418604652
3523,12,Google/Apple Pay,My Accounts,53,Accounts,4,B50,my accounts,20.697674418604652
3524,12,Insurance Coverage Calculator,Insurance,50,Insurance,3,B50,insurance,50.48076923076923
3525,12,Interest Rates,"Credit, Debt and Support",51,"Credit, Debt and Support",10,B50,credit debt and support,
3526,12,International Payments,My Accounts,53,Accounts,3,B50,my accounts,20.697674418604652
3527,12,International Trading,"Savings, Stocks and Advice",49,"Savings, Stocks and Advice",2,B50,savings stocks and advice,
3528,12,Investment Accounts,"Savings, Stocks and Advice",49,"Savings, Stocks and Advice",7,B50,savings stocks and advice,
3529,12,ISA Accounts,My Accounts,53,Accounts,7,B50,my accounts,20.697674418604652
3530,12,Life Insurance Coverage,Insurance,50,Insurance,2,B50,insurance,50.48076923076923
3531,12,Mobile Banking App,Safety + More,54,Safety,1,B50,safety more,75.0
3532,12,Mortgage Calculator,"Credit, Debt and Support",51,"Credit, Debt and Support",6,B50,credit debt and support,
3533,12,Mortgage Rates,"Credit, Debt and Support",51,"Credit, Debt and Support",4,B50,credit debt and support,
3534,12,Online Purchases,My Accounts,53,Accounts,5,B50,my accounts,20.697674418604652
3535,12,Other Borrowing Options,"Credit, Debt and Support",51,"Credit, Debt and Support",14,B50,credit debt and support,
3536,12,Overdraft Protection,"Credit, Debt and Support",51,"Credit, Debt and Support",11,B50,credit debt and support,
3537,12,Personal Loan Calculator,"Credit, Debt and Support",51,"Credit, Debt and Support",8,B50,credit debt and support,
3538,12,Personal Pension,Pensions,52,Pensions,1,B50,pensions,68.18181818181819
3539,12,Personalised Financial Advice,"Savings, Stocks and Advice",49,"Savings, Stocks and Advice",1,B50,savings stocks and advice,
3540,12,Remortgage Options,"Credit, Debt and Support",51,"Credit, Debt and Support",7,B50,credit debt and support,
3541,12,Retirement Planning Calculator,Pensions,52,Pensions,3,B50,pensions,68.18181818181819
3542,12,Rewards Programme,Safety + More,54,Safety,5,B50,safety more,75.0
3543,12,Savings Options,"Savings, Stocks and Advice",49,"Savings, Stocks and Advice",6,B50,savings stocks and advice,
3544,12,Self-Invested Personal Pension (SIPP),Pensions,52,Pensions,2,B50,pensions,68.18181818181819
3545,12,Stock Trading and Shares,"Savings, Stocks and Advice",49,"Savings, Stocks and Advice",4,B50,savings stocks and advice,
3546,12,Student account,My Accounts,53,Accounts,6,B50,my accounts,20.697674418604652
3547,12,Student Loan Repayment,"Credit, Debt and Support",51,"Credit, Debt and Support",5,B50,credit debt and support,
3548,12,Travel Insurance,Insurance,50,Insurance,4,B50,insurance,50.48076923076923
3549,12,Trustee Banking,Deposit/Withdraw,55,Deposit/Withdraw,4,B50,deposit withdraw,
3550,15,Account Statements,daily,60,Daily,4,B50,daily,57.89473684210526
3551,15,Balance Transfer,FInance,56,Finance,12,B50,finance,31.08108108108108
3552,15,Bereavement Support,Information,59,Information,4,B50,information,33.035714285714285
3553,15,Bonds,stocks and shares,57,Stocks,2,B50,stocks and shares,72.22222222222221
3554,15,Budgeting Tools and Resources,Assistance,58,Assistance,1,B50,assistance,55.55555555555555
3555,15,Car Insurance Renewal,Assistance,58,Assistance,7,B50,assistance,55.55555555555555
3556,15,Cardless Cash Withdrawal,daily,60,Daily,5,B50,daily,57.89473684210526
3557,15,Cheque Payments,FInance,56,Finance,5,B50,finance,31.08108108108108
3558,15,Claims,Information,59,Information,3,B50,information,33.035714285714285
3559,15,Credit Score,daily,60,Daily,8,B50,daily,57.89473684210526
3560,15,Current Accounts,FInance,56,Finance,16,B50,finance,31.08108108108108
3561,15,Daily Savings,daily,60,Daily,7,B50,daily,57.89473684210526
3562,15,Data and Privacy Control,Assistance,58,Assistance,13,B50,assistance,55.55555555555555
3563,15,Debit Cards,FInance,56,Finance,1,B50,finance,31.08108108108108
3564,15,Debt Management Services,Assistance,58,Assistance,6,B50,assistance,55.55555555555555
3565,15,Digital Confidence,Assistance,58,Assistance,4,B50,assistance,55.55555555555555
3566,15,Financial Assistance,Assistance,58,Assistance,10,B50,assistance,55.55555555555555
3567,15,Financial Education Webinars,Information,59,Information,1,B50,information,33.035714285714285
3568,15,Fixed Deposit,FInance,56,Finance,7,B50,finance,31.08108108108108
3569,15,Fixed Term Savings,FInance,56,Finance,9,B50,finance,31.08108108108108
3570,15,Fixed-rate Credit Card,FInance,56,Finance,11,B50,finance,31.08108108108108
3571,15,Fraud Alerts and Monitoring,Information,59,Information,6,B50,information,33.035714285714285
3572,15,Fund Performance,FInance,56,Finance,8,B50,finance,31.08108108108108
3573,15,Google/Apple Pay,daily,60,Daily,1,B50,daily,57.89473684210526
3574,15,Insurance Coverage Calculator,Assistance,58,Assistance,8,B50,assistance,55.55555555555555
3575,15,Interest Rates,Assistance,58,Assistance,14,B50,assistance,55.55555555555555
3576,15,International Payments,FInance,56,Finance,6,B50,finance,31.08108108108108
3577,15,International Trading,stocks and shares,57,Stocks,1,B50,stocks and shares,72.22222222222221
3578,15,Investment Accounts,stocks and shares,57,Stocks,4,B50,stocks and shares,72.22222222222221
3579,15,ISA Accounts,FInance,56,Finance,13,B50,finance,31.08108108108108
3580,15,Life Insurance Coverage,Information,59,Information,5,B50,information,33.035714285714285
3581,15,Mobile Banking App,FInance,56,Finance,3,B50,finance,31.08108108108108
3582,15,Mortgage Calculator,Assistance,58,Assistance,16,B50,assistance,55.55555555555555
3583,15,Mortgage Rates,Assistance,58,Assistance,15,B50,assistance,55.55555555555555
3584,15,Online Purchases,daily,60,Daily,3,B50,daily,57.89473684210526
3585,15,Other Borrowing Options,Assistance,58,Assistance,9,B50,assistance,55.55555555555555
3586,15,Overdraft Protection,Assistance,58,Assistance,5,B50,assistance,55.55555555555555
3587,15,Personal Loan Calculator,Assistance,58,Assistance,2,B50,assistance,55.55555555555555
3588,15,Personal Pension,FInance,56,Finance,15,B50,finance,31.08108108108108
3589,15,Personalised Financial Advice,Information,59,Information,2,B50,information,33.035714285714285
3590,15,Remortgage Options,Assistance,58,Assistance,12,B50,assistance,55.55555555555555
3591,15,Retirement Planning Calculator,Assistance,58,Assistance,11,B50,assistance,55.55555555555555
3592,15,Rewards Programme,daily,60,Daily,2,B50,daily,57.89473684210526
3593,15,Savings Options,daily,60,Daily,6,B50,daily,57.89473684210526
3594,15,Self-Invested Personal Pension (SIPP),FInance,56,Finance,4,B50,finance,31.08108108108108
3595,15,Stock Trading and Shares,stocks and shares,57,Stocks,3,B50,stocks and shares,72.22222222222221
3596,15,Student account,FInance,56,Finance,2,B50,finance,31.08108108108108
3597,15,Student Loan Repayment,FInance,56,Finance,10,B50,finance,31.08108108108108
3598,15,Travel Insurance,Assistance,58,Assistance,3,B50,assistance,55.55555555555555
3599,15,Trustee Banking,FInance,56,Finance,14,B50,finance,31.08108108108108
3600,18,Account Statements,Banking,62,Banking,20,B50,banking,30.948121645796068
3601,18,Balance Transfer,Banking,62,Banking,22,B50,banking,30.948121645796068
3602,18,Bereavement Support,Support,68,Support,1,B50,support,31.52173913043478
3603,18,Bonds,Investing,61,Investments,3,B50,investing,30.397727272727273
3604,18,Budgeting Tools and Resources,Banking,62,Banking,10,B50,banking,30.948121645796068
3605,18,Car Insurance Renewal,Insurance,64,Insurance,1,B50,insurance,50.48076923076923
3606,18,Cardless Cash Withdrawal,Banking,62,Banking,5,B50,banking,30.948121645796068
3607,18,Cheque Payments,Banking,62,Banking,6,B50,banking,30.948121645796068
3608,18,Claims,Investing,61,Investments,5,B50,investing,30.397727272727273
3609,18,Credit Score,Support,68,Support,3,B50,support,31.52173913043478
3610,18,Current Accounts,Banking,62,Banking,11,B50,banking,30.948121645796068
3611,18,Daily Savings,Investing,61,Investments,2,B50,investing,30.397727272727273
3612,18,Data and Privacy Control,Financial Education,67,Education,3,B50,financial education,51.11111111111111
3613,18,Debit Cards,Banking,62,Banking,21,B50,banking,30.948121645796068
3614,18,Debt Management Services,Banking,62,Banking,18,B50,banking,30.948121645796068
3615,18,Digital Confidence,Financial Education,67,Education,4,B50,financial education,51.11111111111111
3616,18,Financial Assistance,Banking,62,Banking,14,B50,banking,30.948121645796068
3617,18,Financial Education Webinars,Financial Education,67,Education,1,B50,financial education,51.11111111111111
3618,18,Fixed Deposit,Things I Don't Know About,70,Things I Don't Know About,1,B50,things i don t know about,
3619,18,Fixed Term Savings,Banking,62,Banking,15,B50,banking,30.948121645796068
3620,18,Fixed-rate Credit Card,Banking,62,Banking,2,B50,banking,30.948121645796068
3621,18,Fraud Alerts and Monitoring,Financial Education,67,Education,2,B50,financial education,51.11111111111111
3622,18,Fund Performance,Investing,61,Investments,6,B50,investing,30.397727272727273
3623,18,Google/Apple Pay,Banking,62,Banking,3,B50,banking,30.948121645796068
3624,18,Insurance Coverage Calculator,Insurance,64,Insurance,3,B50,insurance,50.48076923076923
3625,18,Interest Rates,Banking,62,Banking,7,B50,banking,30.948121645796068
3626,18,International Payments,Banking,62,Banking,4,B50,banking,30.948121645796068
3627,18,International Trading,Investing,61,Investments,4,B50,investing,30.397727272727273
3628,18,Investment Accounts,Investing,61,Investments,1,B50,investing,30.397727272727273
3629,18,ISA Accounts,Investing,61,Investments,8,B50,investing,30.397727272727273
3630,18,Life Insurance Coverage,Insurance,64,Insurance,4,B50,insurance,50.48076923076923
3631,18,Mobile Banking App,Banking,62,Banking,12,B50,banking,30.948121645796068
3632,18,Mortgage Calculator,Mortgage,66,Mortgages,2,B50,mortgage,29.081632653061224
3633,18,Mortgage Rates,Mortgage,66,Mortgages,1,B50,mortgage,29.081632653061224
3634,18,Online Purchases,Spending,69,Spending,1,B50,spending,58.33333333333333
3635,18,Other Borrowing Options,Banking,62,Banking,9,B50,banking,30.948121645796068
3636,18,Overdraft Protection,Banking,62,Banking,16,B50,banking,30.948121645796068
3637,18,Personal Loan Calculator,Banking,62,Banking,1,B50,banking,30.948121645796068
3638,18,Personal Pension,Pensions/Retirement,63,Pensions,2,B50,pensions retirement,68.18181818181819
3639,18,Personalised Financial Advice,Banking,62,Banking,17,B50,banking,30.948121645796068
3640,18,Remortgage Options,Mortgage,66,Mortgages,3,B50,mortgage,29.081632653061224
3641,18,Retirement Planning Calculator,Investing,61,Investments,7,B50,investing,30.397727272727273
3642,18,Rewards Programme,Support,68,Support,2,B50,support,31.52173913043478
3643,18,Savings Options,Banking,62,Banking,8,B50,banking,30.948121645796068
3644,18,Self-Invested Personal Pension (SIPP),Pensions/Retirement,63,Pensions,1,B50,pensions retirement,68.18181818181819
3645,18,Stock Trading and Shares,Investing,61,Investments,9,B50,investing,30.397727272727273
3646,18,Student account,Banking,62,Banking,19,B50,banking,30.948121645796068
3647,18,Student Loan Repayment,Loans,65,Loans,1,B50,loans,37.5
3648,18,Travel Insurance,Insurance,64,Insurance,2,B50,insurance,50.48076923076923
3649,18,Trustee Banking,Banking,62,Banking,13,B50,banking,30.948121645796068
3650,19,Account Statements,CURRENT ACCOUNT,71,Accounts,2,B50,current account,20.697674418604652
3651,19,Balance Transfer,CREDIT CARD ACCOUNT,72,Credit/debit cards,1,B50,credit card account,46.66666666666667
3652,19,Bereavement Support,INSURANCE INTELLIGENCE,78,Insurance,1,B50,insurance intelligence,50.48076923076923
3653,19,Bonds,INVESTMENT,74,Investments,2,B50,investment,30.397727272727273
3654,19,Budgeting Tools and Resources,FINANCIAL INTELLIGENCE,76,Financial literacy,2,B50,financial intelligence,44.444444444444436
